"farm_id","utc_timestamp","daily_growth_rate"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-10-27 10:00:00.000000","88.84947"
"28e1e31a-ab51-4bcb-84f7-f767e349c9af","2024-07-09 11:00:00.000000","9.84905"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-09-21 11:00:00.000000","24.31795"
"12de6462-600c-44dc-977a-dee13134f845","2024-08-23 11:00:00.000000","36.8585"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-01-23 10:00:00.000000","35.03071"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-04-05 10:00:00.000000","46.26073"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-03-31 10:00:00.000000","50.88966"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-03-24 10:00:00.000000","61.08587"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-03-18 10:00:00.000000","58.99532"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-03-12 10:00:00.000000","61.46765"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-10-05 10:00:00.000000","34.99817"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-08-22 11:00:00.000000","40.6341"
"28e1e31a-ab51-4bcb-84f7-f767e349c9af","2024-10-21 10:00:00.000000","62.02103"
"12de6462-600c-44dc-977a-dee13134f845","2024-12-27 10:00:00.000000","83.35335"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-12-28 10:00:00.000000","78.05748"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-12-27 10:00:00.000000","87.76486"
"12de6462-600c-44dc-977a-dee13134f845","2024-10-31 10:00:00.000000","118.76594"
"2a0419db-c933-4072-b370-96b99be23f54","2024-09-20 11:00:00.000000","30.09099"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-02-17 10:00:00.000000","57.06259"
"a978b3d8-feab-47ad-a91b-e37c844e75e9","2024-11-05 10:00:00.000000","48.1831"
"ec7ea766-e197-4494-8585-ce3be39f661c","2024-12-07 10:00:00.000000","83.9194"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-09-20 11:00:00.000000","26.2465"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-10-17 10:00:00.000000","75.92648"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-10-03 10:00:00.000000","47.4436"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-02-21 10:00:00.000000","69.19353"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-02-12 10:00:00.000000","35.83607"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-10-16 10:00:00.000000","55.63726"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-12-04 10:00:00.000000","80.35667"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-12-19 10:00:00.000000","19.66076"
"153edafb-f090-490c-83cb-b24d1d2ecb83","2024-12-10 10:00:00.000000","73.28592"
"28e1e31a-ab51-4bcb-84f7-f767e349c9af","2024-12-22 10:00:00.000000","71.42268"
"12de6462-600c-44dc-977a-dee13134f845","2024-10-21 10:00:00.000000","111.97243"
"2a0419db-c933-4072-b370-96b99be23f54","2024-10-19 10:00:00.000000","44.85771"
"3a2cce8f-e7b2-4f35-95a0-99c4554cd028","2024-10-28 10:00:00.000000","87.52199"
"a978b3d8-feab-47ad-a91b-e37c844e75e9","2024-11-04 10:00:00.000000","66.21764"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-01-29 10:00:00.000000","64.05807"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-09-24 11:00:00.000000","25.63226"
"3ce34b33-0f30-482e-bb37-d153d7aa8a4a","2024-12-02 10:00:00.000000","69.98107"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-11-13 10:00:00.000000","75.13025"
"28e1e31a-ab51-4bcb-84f7-f767e349c9af","2024-06-26 11:00:00.000000","11.26064"
"2a0419db-c933-4072-b370-96b99be23f54","2024-09-29 10:00:00.000000","40.77351"
"12de6462-600c-44dc-977a-dee13134f845","2024-12-17 10:00:00.000000","56.34781"
"7642243d-7032-43f0-804b-cf11429e3566","2024-10-21 10:00:00.000000","70.6812"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-10-21 10:00:00.000000","64.5648"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-11-03 10:00:00.000000","88.36046"
"01b6acd6-ff5e-4942-aef6-380d6d1839dd","2024-02-07 10:00:00.000000","54.17404"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-01-22 10:00:00.000000","84.02536"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-10-19 10:00:00.000000","68.50757"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-09-25 11:00:00.000000","39.27734"
"27483c52-38f9-4148-bdc4-2be4c30f690b","2024-11-22 10:00:00.000000","90.91423"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-11-20 10:00:00.000000","83.64078"
"12de6462-600c-44dc-977a-dee13134f845","2024-03-21 10:00:00.000000","61.1921"
"12de6462-600c-44dc-977a-dee13134f845","2024-03-20 10:00:00.000000","68.98662"
"12de6462-600c-44dc-977a-dee13134f845","2024-03-19 10:00:00.000000","82.30855"
"2a0419db-c933-4072-b370-96b99be23f54","2024-11-02 10:00:00.000000","67.76185"
"153edafb-f090-490c-83cb-b24d1d2ecb83","2024-12-15 10:00:00.000000","72.04204"
"2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8","2024-09-30 10:00:00.000000","37.84113"
"a978b3d8-feab-47ad-a91b-e37c844e75e9","2024-10-09 10:00:00.000000","58.39804"
"2a0419db-c933-4072-b370-96b99be23f54","2024-07-31 11:00:00.000000","25.96699"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-01-06 10:00:00.000000","64.69138"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-10-29 10:00:00.000000","64.61897"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-02-07 10:00:00.000000","123.35041"
"7642243d-7032-43f0-804b-cf11429e3566","2024-11-11 10:00:00.000000","98.86759"
"7642243d-7032-43f0-804b-cf11429e3566","2024-11-08 10:00:00.000000","65.93418"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-10-30 10:00:00.000000","68.11933"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-10-20 10:00:00.000000","67.29807"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-11-17 10:00:00.000000","78.71817"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-04-06 10:00:00.000000","37.5752"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-04-04 10:00:00.000000","36.51999"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-04-03 10:00:00.000000","36.37893"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-03-31 10:00:00.000000","65.36628"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-03-30 10:00:00.000000","66.95343"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-03-08 10:00:00.000000","75.00514"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-03-05 10:00:00.000000","73.64494"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-03-04 10:00:00.000000","69.03842"
"12de6462-600c-44dc-977a-dee13134f845","2024-12-03 10:00:00.000000","95.5854"
"3a2cce8f-e7b2-4f35-95a0-99c4554cd028","2024-12-07 10:00:00.000000","95.19469"
"27483c52-38f9-4148-bdc4-2be4c30f690b","2024-08-07 11:00:00.000000","42.90027"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-01-29 10:00:00.000000","32.78204"
"12de6462-600c-44dc-977a-dee13134f845","2024-01-18 10:00:00.000000","258.14328"
"27483c52-38f9-4148-bdc4-2be4c30f690b","2024-08-28 11:00:00.000000","41.20389"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-05 10:00:00.000000","75.51612"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-03 10:00:00.000000","74.16387"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-02 10:00:00.000000","103.07422"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-01 10:00:00.000000","109.47575"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-31 10:00:00.000000","109.4651"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-30 10:00:00.000000","52.25243"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-28 10:00:00.000000","47.53362"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-27 10:00:00.000000","41.22312"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-26 10:00:00.000000","41.70103"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-25 10:00:00.000000","38.68067"
"2a0419db-c933-4072-b370-96b99be23f54","2024-10-23 10:00:00.000000","40.91641"
"3a2cce8f-e7b2-4f35-95a0-99c4554cd028","2024-12-11 10:00:00.000000","74.2726"
"12de6462-600c-44dc-977a-dee13134f845","2024-12-02 10:00:00.000000","83.00582"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-09-24 11:00:00.000000","39.67191"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-09-23 11:00:00.000000","47.84996"
"a978b3d8-feab-47ad-a91b-e37c844e75e9","2024-11-24 10:00:00.000000","59.49091"
"12de6462-600c-44dc-977a-dee13134f845","2024-10-23 10:00:00.000000","129.22855"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-09-22 11:00:00.000000","44.78557"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-08-25 11:00:00.000000","6.7078"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-04-08 11:00:00.000000","22.96104"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-04-02 10:00:00.000000","25.63644"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-03-26 10:00:00.000000","26.86475"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-03-25 10:00:00.000000","25.80163"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-03-19 10:00:00.000000","29.53734"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-03-18 10:00:00.000000","28.95621"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-03-13 10:00:00.000000","30.41038"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-03-05 10:00:00.000000","19.10513"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-03-04 10:00:00.000000","11.9784"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-11-22 10:00:00.000000","75.90206"
"a978b3d8-feab-47ad-a91b-e37c844e75e9","2024-11-28 10:00:00.000000","68.58799"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-11-21 10:00:00.000000","74.10708"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-12-02 10:00:00.000000","77.94859"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-10-02 10:00:00.000000","46.90619"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-06-17 11:00:00.000000","31.07492"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-06-04 11:00:00.000000","23.8158"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-06-03 11:00:00.000000","23.4817"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-05-27 11:00:00.000000","23.5999"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-05-26 11:00:00.000000","22.26808"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-05-20 11:00:00.000000","19.67491"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-05-14 11:00:00.000000","30.41087"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-05-13 11:00:00.000000","32.58363"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-05-06 11:00:00.000000","29.11027"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-04-30 11:00:00.000000","27.4063"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-04-29 11:00:00.000000","31.8027"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-04-22 11:00:00.000000","21.9881"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-04-16 11:00:00.000000","18.81174"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-04-15 11:00:00.000000","14.72029"
"28e1e31a-ab51-4bcb-84f7-f767e349c9af","2024-11-11 10:00:00.000000","92.42761"
"12de6462-600c-44dc-977a-dee13134f845","2024-11-26 10:00:00.000000","80.39169"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-08-12 11:00:00.000000","18.53978"
"ec7ea766-e197-4494-8585-ce3be39f661c","2024-11-05 10:00:00.000000","93.93183"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-02-26 10:00:00.000000","19.56606"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-12-26 10:00:00.000000","87.76486"
"7642243d-7032-43f0-804b-cf11429e3566","2024-09-30 10:00:00.000000","41.79494"
"12de6462-600c-44dc-977a-dee13134f845","2024-11-27 10:00:00.000000","89.20789"
"12de6462-600c-44dc-977a-dee13134f845","2024-12-08 10:00:00.000000","59.9794"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-10-10 10:00:00.000000","67.97514"
"12de6462-600c-44dc-977a-dee13134f845","2024-10-22 10:00:00.000000","153.9354"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-09-26 11:00:00.000000","33.35818"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-04-09 11:00:00.000000","16.78636"
"2a0419db-c933-4072-b370-96b99be23f54","2024-11-07 10:00:00.000000","48.51208"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-19 10:00:00.000000","30.32076"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-18 10:00:00.000000","27.03148"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-17 10:00:00.000000","28.63294"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-15 10:00:00.000000","22.49095"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-14 10:00:00.000000","62.85912"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-08 10:00:00.000000","65.37113"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-07 10:00:00.000000","61.17486"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-06 10:00:00.000000","63.12139"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-05 10:00:00.000000","62.26795"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-04 10:00:00.000000","63.51602"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-03 10:00:00.000000","63.86702"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-02 10:00:00.000000","54.93484"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-01-01 10:00:00.000000","83.62996"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-12-31 10:00:00.000000","45.64665"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-11-25 10:00:00.000000","75.75142"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-08-12 11:00:00.000000","31.72017"
"2a0419db-c933-4072-b370-96b99be23f54","2024-12-04 10:00:00.000000","38.80421"
"12de6462-600c-44dc-977a-dee13134f845","2024-09-19 11:00:00.000000","62.33359"
"12de6462-600c-44dc-977a-dee13134f845","2024-09-18 11:00:00.000000","77.50824"
"ec7ea766-e197-4494-8585-ce3be39f661c","2024-12-10 10:00:00.000000","92.17248"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-10-14 10:00:00.000000","59.27406"
"7642243d-7032-43f0-804b-cf11429e3566","2024-09-22 11:00:00.000000","45.0155"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-09-29 10:00:00.000000","60.80453"
"28e1e31a-ab51-4bcb-84f7-f767e349c9af","2024-02-22 10:00:00.000000","62.5793"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-09-19 11:00:00.000000","23.91393"
"12de6462-600c-44dc-977a-dee13134f845","2024-09-20 11:00:00.000000","60.0378"
"2a0419db-c933-4072-b370-96b99be23f54","2024-11-12 10:00:00.000000","45.08887"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-09-20 11:00:00.000000","45.72361"
"a978b3d8-feab-47ad-a91b-e37c844e75e9","2024-02-20 10:00:00.000000","57.22149"
"12de6462-600c-44dc-977a-dee13134f845","2024-11-10 10:00:00.000000","87.52991"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-10-26 10:00:00.000000","70.60526"
"2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8","2024-02-19 10:00:00.000000","24.10936"
"153edafb-f090-490c-83cb-b24d1d2ecb83","2024-11-07 10:00:00.000000","65.74864"
"2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8","2024-11-28 10:00:00.000000","88.74374"
"12de6462-600c-44dc-977a-dee13134f845","2024-05-15 11:00:00.000000","28.2119"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-10-13 10:00:00.000000","8.4606"
"27483c52-38f9-4148-bdc4-2be4c30f690b","2024-10-14 10:00:00.000000","62.84784"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-10-23 10:00:00.000000","69.18693"
"2a0419db-c933-4072-b370-96b99be23f54","2024-11-21 10:00:00.000000","73.53327"
"2a0419db-c933-4072-b370-96b99be23f54","2024-02-09 10:00:00.000000","33.05394"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-09-29 10:00:00.000000","35.77807"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-10-16 10:00:00.000000","84.68476"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-12-02 10:00:00.000000","57.27795"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-11-20 10:00:00.000000","76.11464"
"12de6462-600c-44dc-977a-dee13134f845","2024-12-18 10:00:00.000000","52.18265"
"2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8","2024-10-29 10:00:00.000000","85.65145"
"12de6462-600c-44dc-977a-dee13134f845","2024-04-17 11:00:00.000000","80.7933"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-08-05 11:00:00.000000","24.27591"
"0777fca7-017d-46f0-a911-03a837c8fa68","2024-07-16 11:00:00.000000","20.79088"
"2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8","2024-09-02 11:00:00.000000","79.24814"
"3ce34b33-0f30-482e-bb37-d153d7aa8a4a","2024-12-31 10:00:00.000000","107.26047"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-10-09 10:00:00.000000","42.06321"
"2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8","2024-09-12 11:00:00.000000","48.47013"
"153edafb-f090-490c-83cb-b24d1d2ecb83","2024-01-29 10:00:00.000000","66.95517"
"3ce34b33-0f30-482e-bb37-d153d7aa8a4a","2024-02-20 10:00:00.000000","53.6328"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-11-26 10:00:00.000000","77.33257"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-12-03 10:00:00.000000","77.37377"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-12-05 10:00:00.000000","96.01017"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-11-05 10:00:00.000000","65.42269"
"3ce34b33-0f30-482e-bb37-d153d7aa8a4a","2024-02-09 10:00:00.000000","51.01426"
"153edafb-f090-490c-83cb-b24d1d2ecb83","2024-11-08 10:00:00.000000","70.58665"
"01b6acd6-ff5e-4942-aef6-380d6d1839dd","2024-02-12 10:00:00.000000","44.80223"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-10-07 10:00:00.000000","77.87013"
"01b6acd6-ff5e-4942-aef6-380d6d1839dd","2024-12-19 10:00:00.000000","48.9558"
"ec7ea766-e197-4494-8585-ce3be39f661c","2024-12-11 10:00:00.000000","96.92317"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-10-12 10:00:00.000000","62.83475"
"3ce34b33-0f30-482e-bb37-d153d7aa8a4a","2024-12-18 10:00:00.000000","51.59724"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-10-21 10:00:00.000000","55.20525"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-09-18 11:00:00.000000","47.99835"
"12de6462-600c-44dc-977a-dee13134f845","2024-10-17 10:00:00.000000","171.07915"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-01-25 10:00:00.000000","92.22493"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-11-21 10:00:00.000000","90.23316"
"a978b3d8-feab-47ad-a91b-e37c844e75e9","2024-09-12 11:00:00.000000","23.31695"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-02-29 10:00:00.000000","49.82261"
"a978b3d8-feab-47ad-a91b-e37c844e75e9","2024-10-29 10:00:00.000000","61.24612"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-11-27 10:00:00.000000","81.99116"
"ec7ea766-e197-4494-8585-ce3be39f661c","2024-02-12 10:00:00.000000","68.88747"
"01b6acd6-ff5e-4942-aef6-380d6d1839dd","2024-02-19 10:00:00.000000","35.59251"
"ec7ea766-e197-4494-8585-ce3be39f661c","2024-11-11 10:00:00.000000","58.99541"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-12-02 10:00:00.000000","88.99965"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-20 10:00:00.000000","23.04754"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-19 10:00:00.000000","42.30758"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-09-13 11:00:00.000000","42.7144"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-05-06 11:00:00.000000","31.83779"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-04-29 11:00:00.000000","29.76979"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-04-22 11:00:00.000000","46.69337"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-04-18 11:00:00.000000","47.51632"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-04-09 11:00:00.000000","46.07036"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-04-02 10:00:00.000000","44.71623"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-03-29 10:00:00.000000","45.32717"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-03-28 10:00:00.000000","43.44445"
"066ecc54-39b6-4ec4-9fb2-a79ca3456c7d","2024-08-25 11:00:00.000000","43.10023"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-09-23 11:00:00.000000","102.38569"
"27483c52-38f9-4148-bdc4-2be4c30f690b","2024-11-26 10:00:00.000000","80.259"
"27483c52-38f9-4148-bdc4-2be4c30f690b","2024-09-24 11:00:00.000000","52.29761"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-12-15 10:00:00.000000","72.64798"
"27483c52-38f9-4148-bdc4-2be4c30f690b","2024-09-26 11:00:00.000000","38.68737"
"2a0419db-c933-4072-b370-96b99be23f54","2024-11-19 10:00:00.000000","71.64352"
"12de6462-600c-44dc-977a-dee13134f845","2024-09-16 11:00:00.000000","119.21989"
"12de6462-600c-44dc-977a-dee13134f845","2024-11-09 10:00:00.000000","93.31759"
"3a2cce8f-e7b2-4f35-95a0-99c4554cd028","2024-10-08 10:00:00.000000","80.86323"
"18f2c3c5-468a-4c37-9c80-fbcd351418c6","2024-09-17 11:00:00.000000","46.42826"
"a978b3d8-feab-47ad-a91b-e37c844e75e9","2024-10-25 10:00:00.000000","60.99438"
"12de6462-600c-44dc-977a-dee13134f845","2024-05-05 11:00:00.000000","36.44983"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-07-29 11:00:00.000000","32.63449"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-10-15 10:00:00.000000","28.62127"
"2a0419db-c933-4072-b370-96b99be23f54","2024-11-09 10:00:00.000000","46.51493"
"12de6462-600c-44dc-977a-dee13134f845","2024-10-14 10:00:00.000000","97.43411"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-09-18 11:00:00.000000","43.29331"
"153edafb-f090-490c-83cb-b24d1d2ecb83","2024-02-15 10:00:00.000000","79.24459"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-01-12 10:00:00.000000","69.20057"
"2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8","2024-08-06 11:00:00.000000","23.94354"
"27483c52-38f9-4148-bdc4-2be4c30f690b","2024-11-07 10:00:00.000000","126.21489"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-12-12 10:00:00.000000","45.89955"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-06-30 11:00:00.000000","8.13849"
"27483c52-38f9-4148-bdc4-2be4c30f690b","2024-03-04 10:00:00.000000","54.64101"
"2a0419db-c933-4072-b370-96b99be23f54","2024-10-08 10:00:00.000000","49.93352"
"a978b3d8-feab-47ad-a91b-e37c844e75e9","2024-11-13 10:00:00.000000","82.432"
"27483c52-38f9-4148-bdc4-2be4c30f690b","2024-09-19 11:00:00.000000","51.16914"
"0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6","2024-11-26 10:00:00.000000","73.04638"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-18 10:00:00.000000","43.03062"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-17 10:00:00.000000","42.72785"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-16 10:00:00.000000","39.9075"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-11 10:00:00.000000","61.81129"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-09 10:00:00.000000","62.7331"
"9e89605f-f2b5-4375-8f8a-05b043bc35b5","2024-02-07 10:00:00.000000","61.09578"
"2a0419db-c933-4072-b370-96b99be23f54","2024-10-04 10:00:00.000000","50.53564"
"3a2cce8f-e7b2-4f35-95a0-99c4554cd028","2024-10-22 10:00:00.000000","68.42799"
"89ff4b82-803f-4e84-9827-2256e76f3f0a","2024-01-26 10:00:00.000000","47.58707"
"2a0419db-c933-4072-b370-96b99be23f54","2024-11-04 10:00:00.000000","53.26665"
"71f7ad21-df36-449f-a624-52283cfb0c28","2024-11-05 10:00:00.000000","96.2562"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-03-15 10:00:00.000000","58.9106"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-03-14 10:00:00.000000","59.15384"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-03-13 10:00:00.000000","59.92973"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-03-10 10:00:00.000000","70.6829"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-03-07 10:00:00.000000","90.54299"
"e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f","2024-03-04 10:00:00.000000","86.3208"
"2a0419db-c933-4072-b370-96b99be23f54","2024-11-10 10:00:00.000000","44.85776"
